ID,score
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_1_0001000,4
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,4
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,4
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_6_0001000,5
nl_6_0001000,4
nl_6_0001000,5
nl_6_0001000,5
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,4
nl_6_0001000,6
nl_6_0001000,4
nl_6_0001000,4
nl_6_0001000,6
nl_6_0001000,5
nl_6_0001000,6
nl_6_0001000,4
nl_6_0001000,6
nl_6_0001000,5
nl_6_0001000,6
nl_6_0001000,5
nl_6_0001000,6
nl_6_0001000,5
nl_6_0001000,4
nl_6_0001000,5
nl_6_0001000,4
nl_6_0001000,5
nl_6_0001000,5
nl_6_0001000,5
nl_6_0001000,4
nl_6_0001000,6
nl_6_0001000,5
nl_7_0001000,4
nl_7_0001000,3
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,3
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,3
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,3
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,4
nl_7_0001000,3
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_10_0001000,4
nl_11_0001000,4
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,3
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,3
nl_11_0001000,4
nl_11_0001000,2
nl_11_0001000,3
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,4
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,4
nl_11_0001000,3
nl_11_0001000,4
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,2
nl_11_0001000,4
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_13_0001000,5
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_16_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,5
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,5
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_18_0001000,6
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_20_0001000,5
nl_21_0001000,4
nl_21_0001000,5
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,5
nl_21_0001000,5
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,5
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,5
nl_21_0001000,4
nl_21_0001000,4
nl_21_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_22_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_25_0001000,4
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_26_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,5
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
nl_29_0001000,6
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_1_0001000,4
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_5_0001000,2
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_6_0001000,4
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_7_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_9_0001000,6
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_10_0001000,4
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_11_0001000,6
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_13_0001000,4
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_14_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_15_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_16_0001000,6
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,2
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,2
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_17_0001000,4
es_19_0001000,6
es_19_0001000,6
es_19_0001000,6
