ID,score
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_1_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_2_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_3_0100000,3
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_4_0100000,6
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_5_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_6_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_7_0100000,3
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,6
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,6
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,6
nl_8_0100000,6
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_8_0100000,7
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_9_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_10_0100000,3
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_11_0100000,6
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_12_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_13_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_14_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_15_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_16_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_17_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_18_0100000,3
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_19_0100000,6
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_20_0100000,3
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_21_0100000,5
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_22_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_23_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
nl_24_0100000,3
