ID,W1
nl_1,3.0
nl_2,3.5
nl_3,3.0
nl_4,3.8
nl_5,3.0
nl_6,3.0
nl_7,0.0
nl_8,3.8666666666666667
nl_9,3.0
nl_10,3.0
nl_11,0.0
nl_12,3.0
nl_13,3.533333333333333
nl_14,0.0
nl_15,3.0
nl_16,3.2
nl_17,4.0
nl_18,3.0
nl_19,0.0
nl_20,2.6333333333333333
nl_21,2.0
nl_22,3.0
nl_23,3.0
nl_24,1.8666666666666667
nl_25,0.6666666666666667
nl_26,4.0
nl_27,1.9000000000000001
nl_28,0.16666666666666666
nl_29,3.0
nl_30,4.0
es_1,0.13333333333333333
es_2,2.0
es_3,3.0
es_4,0.0
es_5,0.4666666666666667
es_6,2.1333333333333333
es_7,3.3
es_8,3.0
es_9,3.0
es_10,2.8666666666666667
es_11,3.0
es_12,0.0
es_13,0.0
es_14,3.0
es_15,3.0666666666666664
es_16,4.0
es_17,0.0
es_18,3.9333333333333336
es_19,6.0
es_20,0.0
es_21,0.0
es_22,4.0
es_23,0.0
es_24,3.7333333333333334
de_1,3.0
de_2,4.0
de_3,4.0
de_4,4.0
de_5,3.0
de_6,0.0
de_7,2.9
de_8,3.0
de_9,6.0
de_10,1.4
de_11,0.0
de_12,3.0
de_13,1.7333333333333334
de_14,3.0
de_15,3.0
de_16,0.0
de_17,1.6
de_18,4.666666666666667
de_19,0.19999999999999998
de_20,2.1
de_21,5.0
de_22,3.0
de_23,0.0
de_24,3.2666666666666666
de_25,3.9
de_26,4.0
de_27,0.0
de_28,0.8333333333333334
de_29,0.0
de_30,3.0
de_31,4.0
de_32,4.0
de_33,3.0
de_34,3.6
de_35,3.0
de_36,3.2666666666666666
de_37,0.0
de_38,1.4666666666666668
pl_1,0.0
pl_2,3.0
pl_3,0.0
pl_4,4.0
pl_5,3.0
pl_6,4.8
pl_7,3.0
pl_8,3.2
pl_9,3.0
pl_10,1.9
pl_11,0.0
pl_12,0.0
pl_13,4.0
pl_14,3.0
pl_15,0.3
pl_16,3.0
pl_17,3.0
pl_18,0.0
pl_19,3.5
pl_20,3.0
hu_1,0.0
hu_2,5.0
hu_3,3.0
hu_4,2.0
hu_5,0.0
hu_6,3.0
hu_7,3.5666666666666664
hu_8,3.0
hu_9,3.666666666666667
hu_10,3.7666666666666666
hu_11,4.0
hu_12,0.0
hu_13,5.666666666666667
hu_14,2.9
hu_15,4.0
hu_16,3.0
hu_17,2.0
hu_18,3.0
hu_19,3.0
hu_20,4.8
hu_21,0.0
hu_22,3.0
hu_23,3.0
hu_24,3.0
hu_25,2.0
hu_28,4.0
hu_29,4.466666666666667
hu_30,3.3000000000000003
hu_31,3.0
hu_32,3.2333333333333334
hu_33,3.1333333333333333
hu_34,4.0
hu_36,3.0
hu_37,3.0
hu_38,3.6333333333333333
hu_39,4.0
hu_40,3.7666666666666666
it_1,3.9333333333333336
it_2,3.0
it_3,3.0
it_4,3.0
it_5,3.0
it_6,3.0
it_7,1.1333333333333333
it_8,3.7
it_9,6.0
it_10,4.6
it_11,5.0
it_12,3.0
it_13,0.0
it_14,3.0
it_15,3.0
it_16,2.466666666666667
it_17,3.3666666666666667
it_18,0.5666666666666667
it_19,0.03333333333333333
it_20,4.0
it_21,3.0
it_22,0.0
it_23,0.2333333333333333
it_24,3.6
it_25,4.0
it_26,3.0
it_27,3.066666666666667
it_28,0.9666666666666667
it_29,2.0
it_30,4.0
ch_18,3.0
ch_19,3.0
ch_20,3.0
ch_21,3.8666666666666667
ch_22,4.0
ch_23,3.0
ch_24,1.0
ch_25,3.0
ch_26,0.0
ch_27,3.0
ch_28,0.0
ch_29,4.0
ch_30,0.0
ch_31,4.0
ch_32,3.0
ch_33,3.0
ch_34,0.19999999999999996
ch_35,3.0
ch_36,5.0
ch_37,3.3666666666666667
ch_38,0.0
ch_39,4.133333333333334
ch_40,3.0
ch_41,2.0666666666666664
ch_42,0.0
ch_43,2.5666666666666664
ch_44,3.0
ch_45,3.0
ch_46,4.0
ch_47,0.8
ch_48,3.9
ch_49,3.0
ch_50,3.1333333333333333
ch_51,1.0
ch_52,1.9666666666666668
ch_53,3.5666666666666664
ch_54,4.0
ch_55,3.0
ch_56,3.0
ch_57,2.0
ch_58,4.0
ch_59,4.0
ch_0,4.0
ch_1,3.1333333333333333
ch_2,4.0
ch_3,2.666666666666667
ch_4,3.0
ch_5,3.0
ch_6,3.0
ch_7,3.0
ch_8,0.0
ch_9,3.0
ch_10,0.6333333333333333
ch_11,1.0
ch_12,2.2
ch_13,3.6666666666666665
ch_14,3.0
ch_15,4.0
ch_16,0.0
ch_17,3.0
