ID,W1
nl_1,0.0
nl_2,0.23333333333333334
nl_3,0.0
nl_4,0.1333333333333333
nl_5,0.0
nl_6,0.06666666666666665
nl_7,0.06666666666666665
nl_8,0.0
nl_9,0.09999999999999998
nl_10,3.0
nl_11,0.0
nl_12,0.0
nl_13,0.5333333333333333
nl_14,0.0
nl_15,0.0
nl_16,0.8
nl_17,0.0
nl_18,0.0
nl_19,0.0
nl_20,0.36666666666666664
nl_21,1.0
nl_22,0.0
nl_23,3.0
nl_24,1.8666666666666667
nl_25,2.0
nl_26,0.0
nl_27,1.9000000000000001
nl_28,2.0
nl_29,0.0
nl_30,0.0
es_1,0.0
es_2,1.1333333333333333
es_3,0.0
es_4,3.0
es_5,0.4666666666666667
es_6,0.1333333333333333
es_7,0.7
es_8,0.0
es_9,0.0
es_10,0.0
es_11,0.0
es_12,0.0
es_13,3.0
es_14,1.0
es_15,0.06666666666666665
es_16,0.0
es_17,0.0
es_18,0.0
es_19,0.0
es_20,0.0
es_21,0.0
es_22,3.0
es_23,0.0
es_24,0.9666666666666668
de_1,0.23333333333333328
de_2,0.8
de_3,0.36666666666666664
de_4,0.0
de_5,0.0
de_6,0.09999999999999998
de_7,0.0
de_8,3.0
de_9,0.0
de_10,0.6
de_11,0.0
de_12,3.0
de_13,0.0
de_14,0.0
de_15,1.8
de_16,3.0
de_17,3.1333333333333333
de_18,1.0
de_19,2.8000000000000003
de_20,0.8999999999999999
de_21,0.0
de_22,0.0
de_23,0.0
de_24,0.0
de_25,0.6000000000000001
de_26,0.9333333333333333
de_27,0.6666666666666667
de_28,0.7333333333333334
de_29,0.0
de_30,0.5666666666666667
de_31,0.0
de_32,4.0
de_33,3.0
de_34,0.29999999999999993
de_35,0.0
de_36,0.7333333333333333
de_37,1.9333333333333333
de_38,1.4666666666666668
pl_1,3.0
pl_2,0.0
pl_3,0.5333333333333333
pl_4,0.0
pl_5,0.0
pl_6,0.1
pl_7,0.0
pl_8,0.06666666666666665
pl_9,0.0
pl_10,0.0
pl_11,1.0
pl_12,0.9666666666666667
pl_13,0.0
pl_14,0.6333333333333333
pl_15,0.0
pl_16,0.8666666666666667
pl_17,0.0
pl_18,0.0
pl_19,0.0
pl_20,0.06666666666666665
hu_1,0.0
hu_2,2.0
hu_3,4.0
hu_4,0.0
hu_5,0.0
hu_6,0.0
hu_7,0.5666666666666667
hu_8,0.0
hu_9,0.3333333333333333
hu_10,0.6333333333333333
hu_11,0.4
hu_12,3.0
hu_13,2.0
hu_14,0.1
hu_15,1.9666666666666668
hu_16,0.0
hu_17,0.0
hu_18,0.0
hu_20,0.0
hu_21,0.0
hu_22,0.0
hu_23,0.0
hu_24,0.0
hu_25,2.0
hu_28,0.0
hu_29,0.0
hu_30,0.0
hu_31,0.09999999999999998
hu_32,0.23333333333333328
hu_33,0.20000000000000007
hu_34,0.0
hu_36,0.9
hu_37,1.0
hu_38,0.4000000000000001
hu_39,0.3333333333333333
hu_40,0.4333333333333333
it_1,0.9333333333333333
it_2,3.0
it_3,0.0
it_4,0.0
it_5,2.6
it_6,1.0
it_7,0.0
it_8,0.09999999999999998
it_9,0.0
it_10,0.0
it_11,0.0
it_12,0.0
it_13,0.0
it_14,0.6
it_15,0.0
it_16,0.5333333333333333
it_17,0.3666666666666667
it_18,0.5666666666666667
it_19,0.03333333333333333
it_20,0.0
it_21,3.0
it_22,0.0
it_23,0.09999999999999998
it_24,1.5
it_25,0.13333333333333333
it_26,0.0
it_27,0.06666666666666667
it_28,1.0
it_29,0.6333333333333333
it_30,0.0
ch_18,3.0
ch_19,0.0
ch_20,0.0
ch_21,0.0
ch_22,0.0
ch_23,0.0
ch_24,0.0
ch_25,0.0
ch_26,0.0
ch_27,3.0
ch_28,2.2666666666666666
ch_29,4.0
ch_30,2.1333333333333333
ch_31,0.0
ch_32,0.0
ch_33,0.0
ch_34,1.8666666666666667
ch_35,0.0
ch_36,1.0
ch_37,3.3666666666666667
ch_38,0.0
ch_39,0.0
ch_40,0.0
ch_41,0.9333333333333333
ch_42,3.0
ch_43,0.43333333333333335
ch_44,0.0
ch_45,0.0
ch_46,0.0
ch_47,0.8666666666666666
ch_48,3.9
ch_49,0.0
ch_50,0.1333333333333333
ch_51,1.0
ch_52,1.8666666666666667
ch_53,0.43333333333333335
ch_54,0.0
ch_55,0.03333333333333333
ch_56,0.0
ch_57,0.0
ch_58,0.06666666666666667
ch_59,1.0
ch_0,0.0
ch_1,0.7000000000000001
ch_2,0.0
ch_3,0.3333333333333333
ch_4,0.0
ch_5,0.0
ch_6,0.0
ch_7,0.0
ch_8,0.0
ch_9,0.9333333333333333
ch_10,0.6333333333333333
ch_11,3.1
ch_12,0.8
ch_13,0.0
ch_14,0.0
ch_15,0.0
ch_16,3.0
ch_17,0.0
