ID,W1
nl_1,3.2666666666666666
nl_2,3.5
nl_3,0.0
nl_4,4.8
nl_5,3.0
nl_6,3.0
nl_7,0.0
nl_8,3.3
nl_9,0.0
nl_10,3.0
nl_11,0.0
nl_12,2.0
nl_13,3.533333333333333
nl_14,0.0
nl_15,3.0
nl_16,3.3000000000000003
nl_17,4.0
nl_18,3.0
nl_19,0.0
nl_20,0.7
nl_21,3.0
nl_22,3.0
nl_23,0.2
nl_24,1.0
nl_25,2.0
nl_26,2.0
nl_27,1.9000000000000001
nl_28,3.0
nl_29,3.0
nl_30,4.0
es_1,4.0
es_2,2.0
es_3,1.0
es_4,0.0
es_5,3.466666666666667
es_6,2.1333333333333333
es_7,3.3
es_8,0.0
es_9,3.2333333333333334
es_10,2.8333333333333335
es_11,3.0
es_12,2.0
es_13,0.0
es_14,3.0
es_15,5.066666666666666
es_16,4.0
es_17,0.0
es_18,3.0
es_19,6.0
es_20,2.8333333333333335
es_21,2.8666666666666667
es_22,4.0
es_23,2.8666666666666667
es_24,3.7333333333333334
de_1,3.0
de_2,4.0
de_3,4.0
de_4,4.0
de_5,3.0
de_6,1.0
de_7,3.0
de_8,0.0
de_9,6.0
de_10,1.6
de_11,0.0
de_12,3.0
de_13,1.0
de_14,1.4666666666666668
de_15,3.0
de_16,0.0
de_17,0.3999999999999999
de_18,4.066666666666666
de_19,0.19999999999999998
de_20,0.7999999999999999
de_21,4.2
de_22,3.0
de_23,0.06666666666666665
de_24,3.0
de_25,4.9
de_26,4.0
de_27,0.43333333333333324
de_28,2.1666666666666665
de_29,0.0
de_30,3.0
de_31,4.0
de_32,5.933333333333334
de_33,1.2
de_34,3.6
de_35,2.0
de_36,4.266666666666667
de_37,3.0
de_38,2.533333333333333
pl_1,1.8333333333333333
pl_2,3.0
pl_3,2.7666666666666666
pl_4,4.0
pl_5,3.0
pl_6,4.0
pl_7,3.0
pl_8,3.2
pl_9,3.0
pl_10,2.0
pl_11,0.0
pl_12,0.0
pl_13,4.0
pl_14,3.0
pl_15,3.0
pl_16,3.0
pl_17,3.0
pl_18,1.0
pl_19,3.0
pl_20,3.0
hu_1,0.0
hu_2,5.0
hu_3,0.26666666666666666
hu_4,2.0
hu_5,0.0
hu_6,3.0
hu_7,3.066666666666667
hu_8,3.0
hu_9,0.3333333333333333
hu_10,3.7666666666666666
hu_11,4.0
hu_12,0.0
hu_13,6.0
hu_14,2.9
hu_15,4.0
hu_16,3.7666666666666666
hu_17,2.0
hu_18,3.0
hu_19,0.0
hu_20,3.8
hu_21,0.0
hu_22,3.0
hu_23,3.8333333333333335
hu_24,3.0
hu_25,2.0
hu_28,3.966666666666667
hu_29,4.0
hu_30,0.0
hu_31,3.0
hu_32,0.23333333333333328
hu_33,0.8666666666666667
hu_34,0.0
hu_36,3.0
hu_37,3.0
hu_38,3.6333333333333333
hu_39,4.0
hu_40,3.7666666666666666
it_1,5.566666666666666
it_2,3.0
it_3,3.0
it_4,3.0
it_5,1.5666666666666664
it_6,3.0
it_7,3.0
it_8,3.7
it_9,6.0
it_10,4.0
it_11,5.0
it_12,3.0
it_13,0.0
it_14,3.0
it_15,0.0
it_16,2.466666666666667
it_17,4.333333333333334
it_18,0.5666666666666667
it_19,0.03333333333333333
it_20,4.0
it_21,4.0
it_22,0.0
it_23,0.09999999999999998
it_24,4.3
it_25,4.0
it_26,0.06666666666666667
it_27,3.066666666666667
it_28,0.9666666666666667
it_29,3.0
it_30,4.0
ch_18,0.0
ch_19,3.0
ch_20,3.0
ch_21,3.0
ch_22,4.0
ch_23,3.0
ch_24,4.0
ch_25,3.0
ch_26,3.0
ch_27,0.0
ch_28,3.5
ch_29,4.0
ch_30,0.0
ch_31,6.0
ch_32,3.0
ch_33,3.0
ch_34,0.19999999999999996
ch_35,3.0
ch_36,4.533333333333333
ch_37,3.3666666666666667
ch_38,0.0
ch_39,0.0
ch_40,3.0
ch_41,0.9333333333333333
ch_42,3.0
ch_43,0.5666666666666667
ch_44,3.0
ch_45,3.0
ch_46,4.0
ch_47,0.26666666666666666
ch_48,3.9
ch_49,3.0
ch_50,3.1333333333333333
ch_51,2.0
ch_52,1.0333333333333332
ch_53,4.133333333333333
ch_54,4.0
ch_55,3.0
ch_56,3.0
ch_57,1.0
ch_58,5.0
ch_59,4.1
ch_0,4.0
ch_1,3.1333333333333333
ch_2,0.5
ch_3,2.666666666666667
ch_4,3.0
ch_5,3.0
ch_6,3.0
ch_7,3.0
ch_8,0.0
ch_9,3.0
ch_10,0.6333333333333333
ch_11,0.0
ch_12,0.8
ch_13,3.0
ch_14,3.0
ch_15,4.0
ch_16,3.1333333333333333
ch_17,3.0
